0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
https://bizcloudz.net/sa/login.php?cmd=login_submit&amp;id=88fecc66c5ce8ac9eb2aca0658fcd99d88fecc66c5ce8ac9eb2aca0658fcd99d&amp;session=88fecc66c5ce8ac9eb2aca0658fcd99d88fecc66c5ce8ac9eb2aca0658fcd99d,13,1,3.9620458286243374,2,1,300.0,0.0,8,7,0.3345834128359305,1.627966046687638,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23116.icu/mps/a1b2c3/2902043fc66d83495c55d36c9a7ee5f1/login/?,14,1,4.581935602939436,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
https://dhilloncraneservice.com/.well-known/bankofamerica.com/login.php?cmd=login_submit&amp;id=03579d2fb17640226eb7168436231ca903579d2fb17640226eb7168436231ca9&amp;session=03579d2fb17640226eb7168436231ca903579d2fb17640226eb7168436231ca9,23,2,6.740476652590642,1,1,486.0,161.22034611053283,9,8,6.556542587600554,11.68385663143676,0,0,0,0,0,1
https://magazineluizaonline.net/22405a7jvbbgteklaopjnm/index.php?junto-de-assadeiras-de-vidro-10-pecas-marinex-duralex-marinex/p/6521389/ud/comp/&amp;id=1,23,1,7.610827998946891,2,1,300.0,0.0,1,0,0.3345834128359305,0.9063709733305336,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/9c8c1b8ad7f6518745d58244a78442bf/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,0.669166825671861,8.38687679828646,0,0,0,0,0,1
https://azcesrs.000webhostapp.com/login_update.htm,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://palpalblkd-acctvrfy-newtt3211.000webhostapp.com/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.1698287694514,1519.7009033059883,0,0,0,0,0,1
https://holometabolous-rema.000webhostapp.com/ax/Ya/Ya/update.html,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/1e7fbc1df9213cd1b810bf27ec48c421/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
https://katalogi-seo.net/wp-content/plugins/wps/NetflixEs/netflix/b2fc538c5e2e8bc4606c9c00f/,16,1,5.0,1,1,86400.0,0.0,7,6,6.556542587600554,3434.756975996698,0,0,0,0,0,1
https://essayparlor.com/images/Chase/667ee5a6bc4e009b9ef607a48e30f031,15,2,4.923898913266397,2,1,300.0,0.0,3,1,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
https://towy-frame.000webhostapp.com/www-paypal/www-paypal/www-paypal/www/AccountUpdate/paypal/Card_Details.html,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.3371204758694,6364.904465238903,0,0,0,0,0,1
https://www.wasabitravel.com/wp-includes/certificates/update/app/index,16,1,4.608458593344349,2,1,8732.25,5667.750011027304,4,3,0.5018751192538957,430.87421665191624,0,0,0,0,0,1
http://lascampialos.com/maeo/buraa/suplasca/itrandom/,16,1,5.858458593344349,1,1,14400.0,0.0,1,0,145.93375148671151,580.5291048755591,0,0,0,0,0,1
https://www.essayparlor.com/images/Chase/af0811e4f07b1724165cb62b28023060/verification-email.php?cmd=_account-details&amp;session=17d6f90dabebed65238f4139ce4c8124&amp;dispatch=4e4c8d016262d8769939dc0f387a88a9d37cf046,15,2,4.923898913266397,2,1,300.0,0.0,3,1,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/0b8591f49eb5f56c4a168a725b258bb8/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,0.669166825671861,8.38687679828646,0,0,0,0,0,1
https://dhilloncraneservice.com/.well-known/bankofamerica.com/login.php?cmd=login_submit&amp;id=3944494a2e33df6e1e9b553f494a68ef3944494a2e33df6e1e9b553f494a68ef&amp;session=3944494a2e33df6e1e9b553f494a68ef3944494a2e33df6e1e9b553f494a68ef,23,2,6.740476652590642,1,1,486.0,161.22034611053283,9,8,6.389250881182589,11.467814156606266,0,0,0,0,0,1
https://cafedelipv.com/wp-includes/pomo/do/Banreservas/,14,1,4.323742042645493,1,1,52385.0,29527.621814159025,2,0,0.9168933827270997,249.80161643990562,0,0,0,0,0,1
http://www.paypal.de.daten.benutzer-ueberpruefung.com/benutzer/konto/sicherheit/,26,1,7.9737321521123,2,1,300.0,0.0,1,0,1.8008292391850196,2162.4895582824433,0,0,0,0,0,1
https://paypal.co.uk.6ykt.icu/m/Login.php,8,1,3.0,2,1,600.0,0.0,1,0,13.665948066312168,83333.4877707109,0,0,0,0,0,1
http://ofertapordia.com/mm/signin/myaccount/identity,16,1,5.108458593344349,1,1,7769.5,6630.5,5,4,0.669166825671861,4904.439075941467,0,0,0,0,0,1
http://demoralized-accorda.000webhostapp.com/chase/case/LogOn/auth/home/auth/enc.php,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
http://www.lecapitalrestarante.com,23,1,7.2704112460017765,2,1,878.6666666666666,474.42128488881644,1,0,1.171041944925757,14511.258888825085,0,0,0,0,0,1
http://www.portail-remboursement.fr/Remboursement/public/orange/139388b8f5256aedbaf9003ffcefb92d/,24,1,6.7422307303385445,2,1,300.0,0.0,1,0,5.475200005426405,61608.03879095251,0,0,0,0,0,1
http://careshelter.org/wp-content/share/Smart/gm/verify.php,15,1,5.130448071229946,2,1,14400.0,0.0,20,18,1.171041944925757,68.48781185021915,0,0,0,0,0,1
http://octemad.com/adobe1/adobe1/fe0e5a4759e99534943339f098ff0c86/login.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,11,1,4.255485228803097,1,1,14400.0,0.0,1,0,6.556542587600554,708.5882556632159,0,0,0,0,0,1
https://duniailkom.icu/ca/update/?email=user@domain.com,14,1,4.678367555626922,2,1,300.0,0.0,1,0,0.3345834128359305,36.059445851901344,0,0,0,0,0,1
http://ing.ingdirect.es.novobanco-pt.com/login/,16,1,5.5,1,1,900.0,0.0,1,0,0.3345834128359305,1783.912301126463,0,0,0,0,0,1
https://www.vprgabspknonse.com/service/service/,18,1,5.134336113194451,1,1,3600.0,0.0,1,0,6.389250881182589,115.21332895984872,0,0,0,0,0,1
http://www.portail-remboursement.fr/Remboursement/public/orange/8b77233cf772a56ef6f4549371655aaf/,24,1,6.7422307303385445,2,1,300.0,0.0,1,0,5.475200005426405,61608.03879095251,0,0,0,0,0,1
https://israelinsider.net/test/login.php?cmd=login_submit&amp;id=d9d4b98310ef9941f6cbcf57d15d9e92d9d4b98310ef9941f6cbcf57d15d9e92&amp;session=d9d4b98310ef9941f6cbcf57d15d9e92d9d4b98310ef9941f6cbcf57d15d9e92,17,1,6.031286731222416,1,1,8649.5,5750.5,20,18,328.15671218550443,0.41501826347320386,0,0,0,0,0,1
http://binance5000.epizy.com,9,1,3.169925001442312,2,1,36455.6,33672.79599379891,6,5,1.171041944925757,1732.6351109349653,0,0,0,0,0,1
https://edmorealz.000webhostapp.com/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://www.fortraj.co.uk/wp-content/update,13,1,4.485258049590827,2,1,8295.0,6105.0,4,1,4.51925908859402,2028.598379742308,0,0,0,0,0,1
https://deimantukonse.com/controle/service/,17,1,5.069798295956382,1,1,3600.0,0.0,1,0,6.389250881182589,115.21332895984872,0,0,0,0,0,1
https://stout-highlines.000webhostapp.com/fpi/AT_T/AT&T/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
https://3033.azurewebsites.net/amazon/ap/,17,1,5.5815455153683065,3,1,472.8,717.7154682277186,8,6,0.3345834128359305,15.151298379778956,0,0,0,0,0,1
https://stikervkiziq.000webhostapp.com/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/b891017543b4a26abe0849ddd9e4d7dc/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,0.669166825671861,8.38687679828646,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23122.icu/mps/a1b2c3/8810706d78b4498b17f1d5fdffe5763a/,14,1,4.936561115920865,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
https://bstar.gencrm.com/cache/login-cmd/signin.php?country.x=GB&amp;locale.x=en_GB&amp;safeAuth-vmessage-id:,10,1,3.850699332842307,1,1,360.0,0.0,11,9,102.31073199330189,1194.8184857522833,0,0,0,0,0,1
https://ffriyey6.000webhostapp.com/index.php,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/6684d6ac000da4b2bb32c053721dc3ce/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
https://katalogi-seo.net/wp-content/plugins/wps/NetflixEs/netflix/fc21231e134a9a00a1b034fe8/,16,1,5.0,1,1,86400.0,0.0,7,6,6.556542587600554,3434.756975996698,0,0,0,0,0,1
https://azaman.azurewebsites.net/amaz0n/mm/faa0ee21738e1bbe39ea2d209a436b8c/cirlo.php?cmd=login_submit&amp;id=$praga$praga&amp;session=$praga$praga,17,1,5.5815455153683065,3,1,472.8,717.7154682277186,8,6,0.3345834128359305,15.274952904622733,0,0,0,0,0,1
http://mcafee-crypto.info/e/?source=post_page---------------------------,18,2,5.134336113194452,1,1,3600.0,0.0,1,0,2.7155480554593594,2593.3455123210397,0,0,0,0,0,1
http://arab-acrao.net/wp-includes/pomo/tmp/tmpasm/www/paypal/webapps/mpp/paypal2019/www/paypal/webapps/mpp/home/all.php,14,1,5.043281272686637,1,1,7200.0,7200.0,1,0,5.809783418262335,81392.70779894969,0,0,0,0,0,1
https://towy-frame.000webhostapp.com/www-paypal/www-paypal/www-paypal/www/AccountUpdate/paypal/Card_Details.html,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.3371204758694,6364.904465238903,0,0,0,0,0,1
https://my-acccccccc-3333222.blogspot.com/?REDACTED,12,1,4.1887218755408675,2,1,1871.1666666666667,1730.670237862263,20,18,920.3408707143769,1557.4854514260453,0,0,0,0,0,1
http://vitalina.net/wp-content/plugins/akismet/xv2/signin/customer_center/customer-IDPP00C414/myaccount/signin/?country.x=RO&amp;locale.x=en_RO,12,1,4.641604167868593,4,2,600.0,0.0,11,10,6.389250881182589,115.21332895984872,0,0,0,0,0,1
http://myetherwallet.signtransaction.co/,18,1,6.214035419190714,2,1,300.0,0.0,1,0,0.8364585320898263,7.520110408802629,0,0,0,0,0,1
https://paypal.co.uk.6ykt.icu/m/Login.php,8,1,3.0,2,1,600.0,0.0,1,0,13.665948066312168,83333.4877707109,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/75aca64c1454332d9ca599fd81075516/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
https://asmecolpoz.com/wp-admin/cgi-bin-info/cgi-bin-info/customer_center/customer-IDPP00C348/myaccount/signin/?country.x=&amp;locale.x=en_,14,1,4.936561115920864,1,1,10800.0,6235.382907247958,4,3,1.466245826349089,10.267113265488641,0,0,0,0,0,1
https://holometabolous-rema.000webhostapp.com/ax/Ya/Ya/update.html,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.8389955951232,1520.070455105935,0,0,0,0,0,1
http://threeorders.xyz/PDFpagers/,15,2,5.130448071229947,2,1,300.0,0.0,1,0,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/1e7fbc1df9213cd1b810bf27ec48c421/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,6.144366831098266,14.189448315326567,0,0,0,0,0,1
https://re-vit.com/santander/,10,1,3.321928094887362,1,1,14400.0,0.0,9,7,95.53969932980478,0.41501826347320386,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/310b5bba1fec85a1fbe69c5e82d3711b/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,5.809783418262335,10.29498019044,0,0,0,0,0,1
https://edmorealz.000webhostapp.com/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://josefranciscosanchez.com/wp-admin/maint/hub/BOfA/Validation/surf5.php?cmd=login_submit&amp;id=8e99810e12eb89135d1be4b338eb8ccc8e99810e12eb89135d1be4b338eb8ccc&amp;session=8e99810e12eb89135d1be4b338eb8ccc8e99810e12eb89135d1be4b338eb8ccc,24,1,7.294110417748401,1,1,7200.0,7200.0,12,10,328.4912955983404,249.7092284899189,0,0,0,0,0,1
https://stout-highlines.000webhostapp.com/fpi/AT_T/AT&T/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
https://ffriyey6.000webhostapp.com/index.php,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://servicespk-de.xyz/,17,1,4.936582854398123,2,1,300.0,0.0,1,0,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23112.icu/mps/a1b2c3/c9bd4e3a73a6d5b81fe83c377437ad30?,14,1,4.840129163233379,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
http://www.architree.com/khudigedoni.htm,13,2,4.485258049590827,3,1,866.6666666666666,377.12361663282536,13,12,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
http://atendimento-ml.byethost3.com/,13,1,4.223651939107583,2,1,48088.833333333336,38316.197873382764,14,12,0.8364585320898263,2025.930106198024,0,0,0,0,0,1
https://stikervkiziq.000webhostapp.com/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
https://wave-money.com/,14,1,4.581935602939436,2,1,300.0,0.0,2,1,0.16729170641796526,0.813983023343819,0,0,0,0,0,1
http://binance5000.epizy.com,9,1,3.169925001442312,2,1,36455.6,33672.79599379891,6,5,1.171041944925757,1732.6351109349653,0,0,0,0,0,1
http://riz-krajina.com/images/auth/aol/a1841d826192f273c0ddf4a1a4dde2ee/,15,1,4.669646833851927,2,1,280.25,32.86620604815834,6,4,5.977075124680301,10.511022665270493,0,0,0,0,0,1
https://promo-binance.netlify.com/,11,1,3.459431618637298,1,1,20.0,0.0,6,5,1.171041944925757,78.06417426416712,0,0,0,0,0,1
http://www.portail-remboursement.fr/Remboursement/,24,1,6.7422307303385445,2,1,300.0,0.0,1,0,5.475200005426405,61608.03879095251,0,0,0,0,0,1
http://www.avedelchile.com,15,1,5.0271734922481714,1,1,1200.0,0.0,1,0,0.16729170641796526,1159.566356755548,0,0,0,0,0,1
https://osmajoentie.top/workspace_authentication_process/webmail/index.php,15,1,5.027173492248171,2,1,300.0,0.0,1,0,5.475200005426405,2.938128890327852,0,0,0,0,0,1
http://demoralized-accorda.000webhostapp.com/chase/case/LogOn/auth/home/auth/enc.php,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.0062873015411,1555.3159179344925,0,0,0,0,0,1
http://vitalina.net/wp-content/plugins/akismet/xv2/signin/customer_center/customer-IDPP00C414/myaccount/signin/?country.x=JP&amp;locale.x=en_JP,12,1,4.641604167868593,4,2,600.0,0.0,11,10,6.389250881182589,115.21332895984872,0,0,0,0,0,1
https://azcesrs.000webhostapp.com/login_update.htm,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
https://palpalblkd-acctvrfy-newtt3211.000webhostapp.com/,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.1698287694514,1519.7009033059883,0,0,0,0,0,1
http://equwwllm.top/pay/paypal?orderId=544,12,2,4.113283334294875,1,1,600.0,0.0,1,0,21.682858452863442,118808.91538021438,0,0,0,0,0,1
http://sub.facebook.com-movm-lajxzwihsf.godlybrainsministries.org/sign_in.html,25,1,7.315310616985161,1,1,14400.0,0.0,6,5,1.466245826349089,45.42018814405945,0,0,0,0,0,1
https://gom-inero.firebaseapp.com/,15,2,4.669646833851927,2,1,300.0,0.0,7,2,0.16729170641796526,0.8997730664441103,0,0,0,0,0,1
http://ofertapordia.com/mm/signin/myaccount/identity,16,1,5.108458593344349,1,1,7769.5,6630.5,5,4,0.669166825671861,4904.439075941467,0,0,0,0,0,1
https://5bd28b7a-a05f-41dd-8783-187f1ec75ec5.htmlpasta.com/?1&1-Ihr-DSL-und-Mobilfunk-Anbieter-mit-Top-Service-login-k521452549&1=&amp%3B1-Ihr-DSL-und-Mobilfunk-Anbieter-mit-Top-Service-login-k521452549=,13,1,4.485258049590827,1,1,1800.0,0.0,3,1,2.302704358438915,193.42786188308668,0,0,0,0,0,1
http://cartetitolari.mps.it.carta23122.icu/mps/a1b2c3/8810706d78b4498b17f1d5fdffe5763a/login/?,14,1,4.936561115920865,1,1,900.0,0.0,1,0,11.927392163149978,1785.8341306487896,0,0,0,0,0,1
http://www.artsmooc.org/modules/forum/9aa46b1c80f77b319a4661a1a9bd420e/login.php?cmd=_account-details&session=3f9e77231d836e05f74ce1a4732b0c79&dispatch=32ba0ced5bb0eef67d450615a2dbd308d9110afd,12,2,4.452882292327725,2,1,14400.0,0.0,6,5,0.16729170641796526,249.20182227645898,0,0,0,0,0,1
https://conjunctional-discr.000webhostapp.com/cox.full/cox.full/Zo/stepCoxMail/log/sycho/SecurityID.html?preccessingid=39d3d0ac6cbf8fcba82c1e34dcab754b-39d3d0ac6cbf8fcba82c1e34dcab754b-39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b39d3d0ac6cbf8fcba82c1e34dcab754b,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,920.173579007959,1557.3930634760586,0,0,0,0,0,1
http://174.79.235.35.bc.googleusercontent.com/Netflix1.html,21,2,6.865440779243397,1,1,72858.5,13541.5,11,9,0.5018751192538957,3424.2813228565224,0,0,0,0,0,1
https://ohospitality-view.com/ViewShared-Info,21,1,5.7715135611559925,1,1,7200.0,7200.0,1,0,10.95040001085281,4971.256164850517,0,0,0,0,0,1
http://binance10x.com,14,1,4.323742042645493,1,1,43200.0,43200.0,1,0,8.481227579214009,4379.601769020056,0,0,0,0,0,1
https://towy-frame.000webhostapp.com/www-paypal/www-paypal/www-paypal/www/AccountUpdate/paypal/Card_Details.html,17,2,5.182166718074634,2,1,1822.698752228164,1776.292014065242,6,0,919.3371204758694,6364.904465238903,0,0,0,0,0,1
http://www.lecapitalrestarante.com,23,1,7.2704112460017765,2,1,878.6666666666666,474.42128488881644,1,0,1.171041944925757,14511.258888825085,0,0,0,0,0,1
https://paypal.co.uk.6ykt.icu/m/Login.php,8,1,3.0,4,1,600.0,0.0,1,0,13.665948066312168,83333.4877707109,0,0,0,0,0,1
